STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/17/20,10.51,0.37,3.1,0,19,29,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/18/20,15.88,0.4,0,2,29,35,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/19/20,12.97,0,0,2,9,19,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/20/20,6.71,0,0,2,21,31,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/21/20,7.61,0,0,2,21,29,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/22/20,12.3,0,0,2,27,34,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/23/20,7.61,0.17,0.9,2,32,34,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/24/20,4.7,0.4,0,1.2,35,37,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/25/20,8.28,0.12,0.4,1.2,33,34,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/26/20,9.4,0,0,1.2,32,33,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/27/20,5.82,0,0,0,30,35,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/28/20,5.82,0,0,0,32,33,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/29/20,4.7,0,0,0,32,34,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/30/20,3.58,0,0,0,33,35,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/31/20,5.37,0.08,0.6,0,34,37,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/1/20,11.41,0.01,0,0,36,38,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/2/20,14.32,0,0,0,41,52,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/3/20,9.62,0,0,0,39,48,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/4/20,21.7,0,0,0,36,39,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/5/20,12.75,0.07,1,0,30,33,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/6/20,12.97,0.05,1.4,1.2,29,30,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/7/20,7.83,0,0.2,2,30,38,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/20,6.26,0,0,0,32,37,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/9/20,10.07,0.14,1,0,31,37,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/10/20,5.82,0,0,0,32,39,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/11/20,9.62,0,0,0,31,35,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/12/20,5.37,0.18,2,0,30,37,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/13/20,12.3,0.03,1.5,3.1,24,32,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/14/20,7.83,0,0,3.1,6,15,-2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/15/20,12.75,0,0,3.1,18,33,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/16/20,3.58,0,0,2,30,43,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/17/20,9.17,0.13,0,1.2,35,41,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/18/20,13.65,0,0,0,37,39,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/19/20,8.72,0,0,0,25,31,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/20/20,8.95,0,0,0,19,25,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/21/20,12.75,0,0,0,21,38,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/22/20,13.65,0,0,0,36,51,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/23/20,10.51,0,0,0,43,55,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/24/20,12.3,0,0,0,41,43,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/25/20,23.26,0.06,0.7,0,38,41,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/26/20,16.11,0.1,1,1.2,31,33,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/27/20,9.84,0,0,1.2,27,32,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/28/20,9.17,0,0,1.2,24,30,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/29/20,8.95,0,0,0,26,37,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/1/20,12.97,0,0,0,41,60,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/2/20,5.82,0,0,0,46,50,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/3/20,11.41,0,0,0,38,49,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/4/20,7.83,0,0,0,42,49,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/5/20,14.32,0,0,0,42,53,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/6/20,14.32,0,0,0,37,40,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/7/20,10.74,0,0,0,35,53,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/8/20,16.55,0,0,0,51,67,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/9/20,15.66,0.83,0,0,55,57,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/10/20,8.28,0,0,0,46,51,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/11/20,5.82,0,0,0,39,45,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/12/20,10.74,0.01,0,0,44,58,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/13/20,14.09,0,0,0,44,50,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/14/20,12.3,0.01,0,0,39,40,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/15/20,10.07,0,0,0,36,42,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/16/20,5.14,0.04,0,0,35,40,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/17/20,7.83,0,0,0,41,50,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/18/20,6.93,0.29,0,0,42,46,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/19/20,9.62,0.22,0,0,45,64,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/20/20,15.43,0.06,0,0,48,63,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/21/20,10.29,0,0,0,31,35,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/22/20,6.93,0.16,2.2,0,31,37,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/23/20,4.7,0.05,1,3.1,36,45,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/24/20,6.49,0,0,0,40,49,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/25/20,7.38,0,0,0,43,58,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/26/20,10.74,0,0,0,48,52,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/27/20,10.29,0.33,0,0,42,50,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/28/20,9.17,1.48,0,0,49,67,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/29/20,20.8,0,0,0,51,63,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/30/20,10.51,0,0,0,45,51,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/31/20,12.53,0,0,0,40,43,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/1/20,6.93,0,0,0,43,53,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/2/20,4.92,0,0,0,46,61,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/3/20,6.49,0,0,0,55,70,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/4/20,7.61,0.06,0,0,48,52,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/5/20,8.5,0,0,0,42,52,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/6/20,5.82,0.01,0,0,47,64,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/7/20,7.83,0.04,0,0,63,80,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/8/20,8.05,0.22,0,0,61,74,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/9/20,17.9,0,0,0,46,50,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/10/20,9.62,0,0,0,40,50,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/11/20,7.61,0.17,0,0,50,63,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/12/20,9.62,0.13,0,0,56,66,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/13/20,17,0.02,0,0,45,56,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/14/20,12.3,0,0,0,35,41,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/15/20,8.28,0.1,1.7,1.2,33,40,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/16/20,9.17,0,0,0,37,47,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/17/20,7.83,0.29,3,2,38,42,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/18/20,16.33,0,0,0,44,59,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/19/20,11.18,0,0,0,53,62,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/20/20,12.53,0.04,0,0,48,64,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/21/20,14.54,0,0,0,47,53,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/22/20,6.93,0.06,0,0,46,63,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/23/20,7.61,0,0,0,50,57,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/24/20,9.84,0,0,0,45,50,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/25/20,12.75,0.19,0,0,44,47,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/26/20,11.41,0,0,0,49,63,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/27/20,9.17,0.16,0,0,53,68,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/28/20,7.38,0.27,0,0,61,76,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/29/20,10.74,1.89,0,0,56,61,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/30/20,13.65,0.16,0,0,47,56,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/1/20,5.82,0,0,0,52,68,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/2/20,10.51,0,0,0,65,77,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/3/20,12.3,0,0,0,67,74,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/4/20,16.11,0,0,0,48,48,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/5/20,9.84,0.09,0,0,45,49,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/6/20,8.05,0,0,0,49,63,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/7/20,10.51,0,0,0,56,66,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/20,14.54,0,0,0,44,46,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/9/20,10.74,0,0,0,42,59,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/10/20,10.74,0.2,0,0,50,55,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/11/20,7.38,0,0,0,43,52,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/12/20,10.07,0,0,0,50,63,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/13/20,11.41,0.08,0,0,53,69,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/14/20,7.83,3.53,0,0,61,73,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/15/20,7.83,0.68,0,0,68,79,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/16/20,11.63,0.56,0,0,60,67,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/17/20,8.5,3.11,0,0,59,68,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/18/20,10.07,0,0,0,61,64,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/19/20,13.65,0.25,0,0,54,59,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/20/20,11.41,0,0,0,59,66,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/21/20,6.71,0,0,0,62,70,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/22/20,4.25,0,0,0,63,72,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/23/20,8.72,0.52,0,0,66,82,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/24/20,6.04,0,0,0,74,90,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/25/20,8.95,0.18,0,0,78,88,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/26/20,8.5,0.07,0,0,79,89,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/27/20,6.71,0.03,0,0,80,87,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/28/20,10.07,0.21,0,0,75,82,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/29/20,11.18,0,0,0,67,76,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/30/20,8.28,0,0,0,63,73,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/31/20,8.5,0,0,0,59,69,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/1/20,12.75,0.02,0,0,63,76,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/2/20,16.11,0,0,0,77,94,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/3/20,8.05,0.19,0,0,79,87,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/4/20,7.38,0,0,0,78,88,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/5/20,6.93,0,0,0,79,89,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/6/20,10.96,0,0,0,74,76,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/7/20,8.5,0,0,0,66,79,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/20,8.28,0,0,0,75,90,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/9/20,15.21,0.26,0,0,79,91,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/10/20,12.97,0.3,0,0,76,84,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/11/20,10.96,0,0,0,68,82,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/12/20,8.28,0,0,0,70,75,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/13/20,15.21,0,0,0,58,66,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/14/20,10.07,0,0,0,60,68,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/15/20,6.71,0,0,0,63,73,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/16/20,6.49,0,0,0,69,86,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/17/20,6.04,0,0,0,76,87,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/18/20,5.14,0,0,0,78,90,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/19/20,4.92,0,0,0,81,93,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/20/20,9.62,0.19,0,0,82,91,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/21/20,6.71,0,0,0,76,84,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/22/20,6.93,1.55,0,0,77,88,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/23/20,11.41,0,0,0,70,78,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/24/20,6.93,0.04,0,0,70,81,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/25/20,6.49,0,0,0,74,86,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/26/20,7.61,1.55,0,0,75,81,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/27/20,7.38,0,0,0,78,88,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/28/20,6.26,0,0,0,78,85,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/29/20,7.61,0.3,0,0,81,93,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/30/20,6.49,0,0,0,79,91,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/1/20,9.17,0,0,0,81,89,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/2/20,6.49,0,0,0,80,91,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/3/20,4.03,0,0,0,81,91,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/4/20,7.38,0,0,0,81,89,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/20,4.92,0,0,0,82,94,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/20,4.25,0,0,0,85,95,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/20,7.16,0.19,0,0,87,96,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/20,4.47,0,0,0,81,93,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/20,8.95,0.63,0,0,84,93,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/10/20,10.96,0.33,0,0,79,86,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/11/20,8.05,0,0,0,78,85,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/12/20,10.29,0,0,0,76,79,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/13/20,5.14,0,0,0,74,84,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/14/20,7.83,0,0,0,76,86,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/15/20,9.84,0.46,0,0,80,88,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/16/20,7.61,0,0,0,73,85,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/17/20,7.16,0,0,0,78,90,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/18/20,12.53,0,0,0,83,91,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/19/20,12.3,0.18,0,0,81,84,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/20/20,7.61,0,0,0,78,87,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/21/20,6.71,0.03,0,0,77,83,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/22/20,8.72,0,0,0,78,88,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/23/20,7.38,0,0,0,74,83,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/24/20,5.82,0,0,0,75,87,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/25/20,6.26,0,0,0,80,92,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/26/20,12.3,0.06,0,0,86,96,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/27/20,7.83,0.01,0,0,81,87,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/28/20,9.4,0,0,0,78,89,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/29/20,8.95,0.57,0,0,81,91,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/30/20,12.97,0.09,0,0,77,83,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/31/20,9.62,0,0,0,74,82,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/1/20,7.61,0,0,0,74,80,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/2/20,7.83,0.05,0,0,75,86,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/3/20,11.18,0,0,0,68,72,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/4/20,8.5,0,0,0,66,76,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/5/20,5.37,0,0,0,67,78,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/6/20,5.82,0,0,0,73,82,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/7/20,4.92,0,0,0,74,86,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/20,9.62,0,0,0,78,89,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/9/20,9.62,0.06,0,0,82,93,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/10/20,9.84,0.41,0,0,79,91,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/11/20,6.04,0,0,0,75,85,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/12/20,5.37,0,0,0,76,86,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/13/20,5.59,0,0,0,78,87,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/14/20,7.16,0,0,0,79,90,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/15/20,6.26,0.25,0,0,79,91,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/16/20,7.16,0,0,0,75,86,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/17/20,5.37,0,0,0,77,86,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/18/20,9.62,0,0,0,75,78,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/19/20,4.92,0,0,0,72,84,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/20/20,6.26,0,0,0,74,86,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/21/20,5.37,0,0,0,77,88,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/22/20,7.83,0,0,0,78,89,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/23/20,6.71,0,0,0,80,92,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/24/20,7.38,0,0,0,83,97,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/25/20,7.38,0.03,0,0,83,91,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/26/20,10.07,0,0,0,84,94,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/27/20,10.29,0,0,0,85,95,78
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/28/20,12.08,0,0,0,85,95,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/29/20,12.08,0,0,0,80,82,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/30/20,7.61,0,0,0,72,79,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/31/20,9.17,0,0,0,74,85,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/1/20,7.61,0.19,0,0,73,75,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/2/20,8.5,0.05,0,0,75,88,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/3/20,14.32,0,0,0,77,88,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/4/20,8.72,0,0,0,69,80,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/5/20,10.74,0,0,0,73,82,64
